,run,episode,game type,agent,reward,penalty,share_cooperators,successful_sanction_c,successful_sanction_d,C-,D-,CC,CD,DC,DD
60401,15,400,NPIPD penalties True,sum,144.0,-70,,1,14,1,1,0,11,3,16
60501,15,500,NPIPD penalties True,sum,441.0,-70,,4,9,0,0,4,17,0,11
60601,15,600,NPIPD penalties True,sum,729.0,-70,,5,4,0,0,5,22,2,3
60701,15,700,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,5,24,2,1
60801,15,800,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,5,24,2,1
60901,15,900,NPIPD penalties True,sum,841.0,-70,,3,0,0,0,5,24,2,1
61001,15,1000,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
61101,15,1100,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,5,24,2,1
61201,15,1200,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,5,24,2,1
61301,15,1300,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
61401,15,1400,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,5,24,2,1
61501,15,1500,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,5,24,2,1
61601,15,1600,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,5,24,2,1
61701,15,1700,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,5,24,2,1
61801,15,1800,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
61901,15,1900,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
62001,15,2000,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
62101,15,2100,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,5,24,2,1
62201,15,2200,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,5,24,2,1
62301,15,2300,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
62401,15,2400,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
62501,15,2500,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,5,24,2,1
62601,15,2600,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,5,24,2,1
62701,15,2700,NPIPD penalties True,sum,841.0,-70,,5,1,0,0,5,24,2,1
62801,15,2800,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
62901,15,2900,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
63001,15,3000,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
63101,15,3100,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
63201,15,3200,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,5,24,2,1
63301,15,3300,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,5,24,2,1
63401,15,3400,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
63501,15,3500,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,5,24,2,1
63601,15,3600,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
63701,15,3700,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,5,24,2,1
63801,15,3800,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,5,24,2,1
63901,15,3900,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,5,24,2,1
64000,15,3999,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,5,24,2,1
64001,16,0,NPIPD penalties True,sum,324.0,-70,,6,3,5,5,8,5,4,5
64101,16,100,NPIPD penalties True,sum,484.0,-70,,8,4,9,1,5,8,6,3
64201,16,200,NPIPD penalties True,sum,169.0,-70,,4,7,2,2,4,7,9,8
64301,16,300,NPIPD penalties True,sum,36.0,-70,,1,13,2,1,1,3,4,21
64401,16,400,NPIPD penalties True,sum,289.0,-70,,0,9,2,1,4,11,0,14
64501,16,500,NPIPD penalties True,sum,289.0,-70,,1,9,0,0,4,13,0,15
64601,16,600,NPIPD penalties True,sum,529.0,-70,,2,4,0,0,5,18,0,9
64701,16,700,NPIPD penalties True,sum,841.0,-70,,4,2,0,0,5,24,0,3
64801,16,800,NPIPD penalties True,sum,900.0,-70,,5,2,0,0,5,25,0,2
64901,16,900,NPIPD penalties True,sum,961.0,-70,,5,0,0,0,6,25,0,1
65001,16,1000,NPIPD penalties True,sum,961.0,-70,,5,0,0,0,6,25,0,1
65101,16,1100,NPIPD penalties True,sum,961.0,-70,,5,0,0,0,6,25,0,1
65201,16,1200,NPIPD penalties True,sum,961.0,-70,,4,0,0,0,6,25,0,1
65301,16,1300,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
65401,16,1400,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
65501,16,1500,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
65601,16,1600,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
65701,16,1700,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
65801,16,1800,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
65901,16,1900,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
66001,16,2000,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
66101,16,2100,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
66201,16,2200,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
66301,16,2300,NPIPD penalties True,sum,961.0,-70,,5,0,0,0,6,25,0,1
66401,16,2400,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
66501,16,2500,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
66601,16,2600,NPIPD penalties True,sum,961.0,-70,,5,0,0,0,6,25,0,1
66701,16,2700,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
66801,16,2800,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
66901,16,2900,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
67001,16,3000,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
67101,16,3100,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
67201,16,3200,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
67301,16,3300,NPIPD penalties True,sum,961.0,-70,,5,0,0,0,6,25,0,1
67401,16,3400,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
67501,16,3500,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
67601,16,3600,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
67701,16,3700,NPIPD penalties True,sum,961.0,-70,,5,1,0,0,6,25,0,1
67801,16,3800,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
67901,16,3900,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
68000,16,3999,NPIPD penalties True,sum,961.0,-70,,6,1,0,0,6,25,0,1
68001,17,0,NPIPD penalties True,sum,196.0,-70,,4,4,6,7,4,4,5,6
68101,17,100,NPIPD penalties True,sum,196.0,-70,,5,5,7,4,3,4,8,6
68201,17,200,NPIPD penalties True,sum,121.0,-70,,4,9,3,3,3,5,5,13
68301,17,300,NPIPD penalties True,sum,100.0,-70,,1,11,3,1,3,4,1,20
68401,17,400,NPIPD penalties True,sum,144.0,-70,,2,12,1,1,3,8,1,18
68501,17,500,NPIPD penalties True,sum,841.0,-70,,2,3,0,0,1,28,1,2
68601,17,600,NPIPD penalties True,sum,900.0,-70,,2,2,0,0,1,29,1,1
68701,17,700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
68801,17,800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
68901,17,900,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69001,17,1000,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69101,17,1100,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69201,17,1200,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69301,17,1300,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69401,17,1400,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69501,17,1500,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69601,17,1600,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69701,17,1700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69801,17,1800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
69901,17,1900,NPIPD penalties True,sum,961.0,-70,,1,0,0,0,1,30,1,0
70001,17,2000,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70101,17,2100,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70201,17,2200,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70301,17,2300,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70401,17,2400,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70501,17,2500,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70601,17,2600,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70701,17,2700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70801,17,2800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
70901,17,2900,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71001,17,3000,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71101,17,3100,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71201,17,3200,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71301,17,3300,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71401,17,3400,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71501,17,3500,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71601,17,3600,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71701,17,3700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71801,17,3800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
71901,17,3900,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
72000,17,3999,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
72001,18,0,NPIPD penalties True,sum,361.0,-70,,4,4,9,5,5,5,4,4
72101,18,100,NPIPD penalties True,sum,256.0,-70,,6,6,3,3,8,5,5,8
72201,18,200,NPIPD penalties True,sum,121.0,-70,,4,6,5,2,3,3,12,7
72301,18,300,NPIPD penalties True,sum,64.0,-70,,2,14,1,3,1,6,4,17
72401,18,400,NPIPD penalties True,sum,64.0,-70,,0,14,1,0,1,6,1,23
72501,18,500,NPIPD penalties True,sum,361.0,-70,,0,8,0,0,1,18,0,13
72601,18,600,NPIPD penalties True,sum,961.0,-70,,1,1,0,0,1,30,0,1
72701,18,700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
72801,18,800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
72901,18,900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73001,18,1000,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73101,18,1100,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73201,18,1200,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73301,18,1300,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73401,18,1400,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73501,18,1500,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73601,18,1600,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73701,18,1700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73801,18,1800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
73901,18,1900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74001,18,2000,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74101,18,2100,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74201,18,2200,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74301,18,2300,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74401,18,2400,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74501,18,2500,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74601,18,2600,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74701,18,2700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74801,18,2800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
74901,18,2900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75001,18,3000,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75101,18,3100,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75201,18,3200,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75301,18,3300,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75401,18,3400,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75501,18,3500,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75601,18,3600,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75701,18,3700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75801,18,3800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
75901,18,3900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
76000,18,3999,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
76001,19,0,NPIPD penalties True,sum,289.0,-70,,5,2,5,8,7,5,5,2
76101,19,100,NPIPD penalties True,sum,225.0,-70,,5,4,4,6,7,4,6,5
76201,19,200,NPIPD penalties True,sum,225.0,-70,,3,7,6,3,2,7,5,9
76301,19,300,NPIPD penalties True,sum,121.0,-70,,4,10,2,2,4,5,5,14
76401,19,400,NPIPD penalties True,sum,169.0,-70,,1,11,2,0,3,8,1,18
76501,19,500,NPIPD penalties True,sum,400.0,-70,,1,10,0,0,3,17,0,12
76601,19,600,NPIPD penalties True,sum,676.0,-70,,4,4,0,0,4,22,1,5
76701,19,700,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,4,25,2,1
76801,19,800,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,4,25,2,1
76901,19,900,NPIPD penalties True,sum,841.0,-70,,4,1,0,0,4,25,2,1
77001,19,1000,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,4,25,2,1
77101,19,1100,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,4,25,2,1
77201,19,1200,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,4,25,2,1
77301,19,1300,NPIPD penalties True,sum,841.0,-70,,5,3,0,0,4,25,2,1
77401,19,1400,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
77501,19,1500,NPIPD penalties True,sum,900.0,-70,,5,1,0,0,4,26,2,0
77601,19,1600,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
77701,19,1700,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
77801,19,1800,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
77901,19,1900,NPIPD penalties True,sum,900.0,-70,,5,2,0,0,4,26,2,0
78001,19,2000,NPIPD penalties True,sum,900.0,-70,,5,2,0,0,4,26,2,0
78101,19,2100,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
78201,19,2200,NPIPD penalties True,sum,900.0,-70,,4,0,0,0,4,26,2,0
78301,19,2300,NPIPD penalties True,sum,900.0,-70,,5,1,0,0,4,26,2,0
78401,19,2400,NPIPD penalties True,sum,900.0,-70,,4,0,0,0,4,26,2,0
78501,19,2500,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
78601,19,2600,NPIPD penalties True,sum,900.0,-70,,5,2,0,0,4,26,2,0
78701,19,2700,NPIPD penalties True,sum,900.0,-70,,5,1,0,0,4,26,2,0
78801,19,2800,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
78901,19,2900,NPIPD penalties True,sum,900.0,-70,,5,2,0,0,4,26,2,0
79001,19,3000,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
79101,19,3100,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
79201,19,3200,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
79301,19,3300,NPIPD penalties True,sum,900.0,-70,,5,2,0,0,4,26,2,0
79401,19,3400,NPIPD penalties True,sum,900.0,-70,,5,1,0,0,4,26,2,0
79501,19,3500,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
79601,19,3600,NPIPD penalties True,sum,900.0,-70,,5,1,0,0,4,26,2,0
79701,19,3700,NPIPD penalties True,sum,900.0,-70,,5,1,0,0,4,26,2,0
79801,19,3800,NPIPD penalties True,sum,900.0,-70,,5,2,0,0,4,26,2,0
79901,19,3900,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
80000,19,3999,NPIPD penalties True,sum,900.0,-70,,6,2,0,0,4,26,2,0
80001,20,0,NPIPD penalties True,sum,289.0,-70,,7,3,4,3,9,4,6,6
80101,20,100,NPIPD penalties True,sum,289.0,-70,,6,5,7,4,6,4,6,5
80201,20,200,NPIPD penalties True,sum,100.0,-70,,3,7,0,5,7,3,7,10
80301,20,300,NPIPD penalties True,sum,196.0,-70,,2,7,3,3,4,7,3,12
80401,20,400,NPIPD penalties True,sum,144.0,-70,,0,9,1,0,3,8,0,20
80501,20,500,NPIPD penalties True,sum,324.0,-70,,3,9,0,0,4,14,1,13
80601,20,600,NPIPD penalties True,sum,625.0,-70,,2,2,0,0,5,20,2,5
80701,20,700,NPIPD penalties True,sum,729.0,-70,,6,4,0,0,6,21,2,3
80801,20,800,NPIPD penalties True,sum,729.0,-70,,6,4,0,0,6,21,2,3
80901,20,900,NPIPD penalties True,sum,729.0,-70,,7,4,0,0,6,21,2,3
81001,20,1000,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
81101,20,1100,NPIPD penalties True,sum,729.0,-70,,7,4,0,0,6,21,3,2
81201,20,1200,NPIPD penalties True,sum,729.0,-70,,7,4,0,0,6,21,3,2
81301,20,1300,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
81401,20,1400,NPIPD penalties True,sum,729.0,-70,,8,5,0,0,6,21,3,2
81501,20,1500,NPIPD penalties True,sum,729.0,-70,,6,3,0,0,6,21,3,2
81601,20,1600,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
81701,20,1700,NPIPD penalties True,sum,729.0,-70,,9,5,0,0,6,21,3,2
81801,20,1800,NPIPD penalties True,sum,729.0,-70,,6,3,0,0,6,21,3,2
81901,20,1900,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
82001,20,2000,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
82101,20,2100,NPIPD penalties True,sum,729.0,-70,,5,3,0,0,6,21,3,2
82201,20,2200,NPIPD penalties True,sum,729.0,-70,,8,4,0,0,6,21,3,2
82301,20,2300,NPIPD penalties True,sum,729.0,-70,,6,3,0,0,6,21,3,2
82401,20,2400,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
82501,20,2500,NPIPD penalties True,sum,729.0,-70,,6,2,0,0,6,21,3,2
82601,20,2600,NPIPD penalties True,sum,729.0,-70,,6,2,0,0,6,21,3,2
82701,20,2700,NPIPD penalties True,sum,729.0,-70,,6,3,0,0,6,21,3,2
82801,20,2800,NPIPD penalties True,sum,729.0,-70,,7,4,0,0,6,21,3,2
82901,20,2900,NPIPD penalties True,sum,729.0,-70,,8,4,0,0,6,21,3,2
83001,20,3000,NPIPD penalties True,sum,729.0,-70,,9,5,0,0,6,21,3,2
83101,20,3100,NPIPD penalties True,sum,729.0,-70,,8,4,0,0,6,21,3,2
83201,20,3200,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
83301,20,3300,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
83401,20,3400,NPIPD penalties True,sum,729.0,-70,,6,3,0,0,6,21,3,2
83501,20,3500,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
83601,20,3600,NPIPD penalties True,sum,729.0,-70,,8,5,0,0,6,21,3,2
83701,20,3700,NPIPD penalties True,sum,729.0,-70,,8,4,0,0,6,21,3,2
83801,20,3800,NPIPD penalties True,sum,729.0,-70,,7,3,0,0,6,21,3,2
83901,20,3900,NPIPD penalties True,sum,729.0,-70,,6,1,0,0,6,21,3,2
84000,20,3999,NPIPD penalties True,sum,729.0,-70,,8,4,0,0,6,21,3,2
84001,21,0,NPIPD penalties True,sum,324.0,-70,,4,6,8,6,2,8,2,6
84101,21,100,NPIPD penalties True,sum,144.0,-70,,7,8,2,5,7,3,6,9
84201,21,200,NPIPD penalties True,sum,196.0,-70,,5,5,7,2,3,4,7,9
84301,21,300,NPIPD penalties True,sum,121.0,-70,,4,12,2,1,3,6,4,16
84401,21,400,NPIPD penalties True,sum,144.0,-70,,1,11,3,1,0,9,1,18
84501,21,500,NPIPD penalties True,sum,576.0,-70,,0,7,0,0,0,24,1,7
84601,21,600,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
84701,21,700,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
84801,21,800,NPIPD penalties True,sum,900.0,-70,,3,1,0,0,2,28,2,0
84901,21,900,NPIPD penalties True,sum,900.0,-70,,3,1,0,0,2,28,2,0
85001,21,1000,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85101,21,1100,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85201,21,1200,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85301,21,1300,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85401,21,1400,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85501,21,1500,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85601,21,1600,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85701,21,1700,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85801,21,1800,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
85901,21,1900,NPIPD penalties True,sum,900.0,-70,,3,1,0,0,2,28,2,0
86001,21,2000,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86101,21,2100,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86201,21,2200,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86301,21,2300,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86401,21,2400,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86501,21,2500,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86601,21,2600,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86701,21,2700,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86801,21,2800,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
86901,21,2900,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87001,21,3000,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87101,21,3100,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87201,21,3200,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87301,21,3300,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87401,21,3400,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87501,21,3500,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87601,21,3600,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87701,21,3700,NPIPD penalties True,sum,900.0,-70,,2,0,0,0,2,28,2,0
87801,21,3800,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
87901,21,3900,NPIPD penalties True,sum,900.0,-70,,3,1,0,0,2,28,2,0
88000,21,3999,NPIPD penalties True,sum,900.0,-70,,4,2,0,0,2,28,2,0
88001,22,0,NPIPD penalties True,sum,441.0,-70,,8,7,4,2,4,13,6,3
88101,22,100,NPIPD penalties True,sum,169.0,-70,,1,8,4,3,3,6,5,11
88201,22,200,NPIPD penalties True,sum,81.0,-70,,1,9,2,5,3,4,4,14
88301,22,300,NPIPD penalties True,sum,169.0,-70,,2,11,1,1,2,10,1,17
88401,22,400,NPIPD penalties True,sum,256.0,-70,,1,10,2,0,2,12,0,16
88501,22,500,NPIPD penalties True,sum,625.0,-70,,6,7,0,0,6,19,0,7
88601,22,600,NPIPD penalties True,sum,784.0,-70,,6,3,0,0,7,21,0,4
88701,22,700,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,7,22,0,3
88801,22,800,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,7,22,0,3
88901,22,900,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,7,22,0,3
89001,22,1000,NPIPD penalties True,sum,841.0,-70,,5,1,0,0,7,22,0,3
89101,22,1100,NPIPD penalties True,sum,841.0,-70,,5,1,0,0,7,22,0,3
89201,22,1200,NPIPD penalties True,sum,841.0,-70,,4,1,0,0,7,22,0,3
89301,22,1300,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
89401,22,1400,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,7,22,0,3
89501,22,1500,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,7,22,0,3
89601,22,1600,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,7,22,0,3
89701,22,1700,NPIPD penalties True,sum,841.0,-70,,4,0,0,0,7,22,0,3
89801,22,1800,NPIPD penalties True,sum,841.0,-70,,4,0,0,0,7,22,0,3
89901,22,1900,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,7,22,0,3
90001,22,2000,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
90101,22,2100,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,7,22,0,3
90201,22,2200,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,7,22,0,3
90301,22,2300,NPIPD penalties True,sum,841.0,-70,,4,0,0,0,7,22,0,3
90401,22,2400,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,7,22,0,3
90501,22,2500,NPIPD penalties True,sum,841.0,-70,,5,3,0,0,7,22,0,3
90601,22,2600,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,7,22,0,3
