,run,episode,game type,agent,reward,penalty,share_cooperators,successful_sanction_c,successful_sanction_d,C-,D-,CC,CD,DC,DD
88901,22,900,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
89001,22,1000,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
89101,22,1100,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
89201,22,1200,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
89301,22,1300,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
89401,22,1400,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
89501,22,1500,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
89601,22,1600,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
89701,22,1700,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
89801,22,1800,NPIPD penalties True,sum,3844.0,-160,,8,1,0,0,8,54,2,0
89901,22,1900,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
90001,22,2000,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
90101,22,2100,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
90201,22,2200,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
90301,22,2300,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
90401,22,2400,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
90501,22,2500,NPIPD penalties True,sum,3844.0,-160,,8,0,0,0,8,54,2,0
90601,22,2600,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
90701,22,2700,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
90801,22,2800,NPIPD penalties True,sum,3844.0,-160,,8,0,0,0,8,54,2,0
90901,22,2900,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
91001,22,3000,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
91101,22,3100,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
91201,22,3200,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
91301,22,3300,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
91401,22,3400,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
91501,22,3500,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
91601,22,3600,NPIPD penalties True,sum,3844.0,-160,,9,1,0,0,8,54,2,0
91701,22,3700,NPIPD penalties True,sum,3844.0,-160,,9,1,0,0,8,54,2,0
91801,22,3800,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,8,54,2,0
91901,22,3900,NPIPD penalties True,sum,3844.0,-160,,8,1,0,0,8,54,2,0
92000,22,3999,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,8,54,2,0
92001,23,0,NPIPD penalties True,sum,1369.0,-160,,13,9,12,8,14,11,10,9
92101,23,100,NPIPD penalties True,sum,676.0,-160,,13,10,8,7,10,8,21,10
92201,23,200,NPIPD penalties True,sum,400.0,-160,,11,19,5,3,7,8,17,24
92301,23,300,NPIPD penalties True,sum,400.0,-160,,2,20,10,3,2,8,7,34
92401,23,400,NPIPD penalties True,sum,676.0,-160,,2,22,2,3,5,19,1,34
92501,23,500,NPIPD penalties True,sum,3025.0,-160,,8,8,0,0,5,50,3,6
92601,23,600,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
92701,23,700,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
92801,23,800,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
92901,23,900,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
93001,23,1000,NPIPD penalties True,sum,3721.0,-160,,5,0,0,0,5,56,3,0
93101,23,1100,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
93201,23,1200,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
93301,23,1300,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
93401,23,1400,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
93501,23,1500,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
93601,23,1600,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
93701,23,1700,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
93801,23,1800,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
93901,23,1900,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
94001,23,2000,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
94101,23,2100,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
94201,23,2200,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
94301,23,2300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
94401,23,2400,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
94501,23,2500,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
94601,23,2600,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
94701,23,2700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
94801,23,2800,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
94901,23,2900,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
95001,23,3000,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
95101,23,3100,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
95201,23,3200,NPIPD penalties True,sum,3721.0,-160,,6,1,0,0,5,56,3,0
95301,23,3300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
95401,23,3400,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
95501,23,3500,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
95601,23,3600,NPIPD penalties True,sum,3721.0,-160,,6,1,0,0,5,56,3,0
95701,23,3700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
95801,23,3800,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
95901,23,3900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
96000,23,3999,NPIPD penalties True,sum,3721.0,-160,,6,1,0,0,5,56,3,0
96001,24,0,NPIPD penalties True,sum,1444.0,-160,,9,7,12,10,13,13,6,10
96101,24,100,NPIPD penalties True,sum,400.0,-160,,7,15,10,11,5,5,12,21
96201,24,200,NPIPD penalties True,sum,441.0,-160,,3,19,5,7,6,10,9,27
96301,24,300,NPIPD penalties True,sum,625.0,-160,,3,20,8,3,3,14,5,31
96401,24,400,NPIPD penalties True,sum,676.0,-160,,2,22,0,1,6,20,3,34
96501,24,500,NPIPD penalties True,sum,2704.0,-160,,7,10,0,0,6,46,2,10
96601,24,600,NPIPD penalties True,sum,3481.0,-160,,10,5,0,0,8,51,2,3
96701,24,700,NPIPD penalties True,sum,3844.0,-160,,9,1,0,0,10,52,2,0
96801,24,800,NPIPD penalties True,sum,3844.0,-160,,12,2,0,0,10,52,2,0
96901,24,900,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
97001,24,1000,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,10,52,2,0
97101,24,1100,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
97201,24,1200,NPIPD penalties True,sum,3844.0,-160,,12,2,0,0,10,52,2,0
97301,24,1300,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,10,52,2,0
97401,24,1400,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
97501,24,1500,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
97601,24,1600,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
97701,24,1700,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,10,52,2,0
97801,24,1800,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,10,52,2,0
97901,24,1900,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
98001,24,2000,NPIPD penalties True,sum,3844.0,-160,,12,2,0,0,10,52,2,0
98101,24,2100,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
98201,24,2200,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,10,52,2,0
98301,24,2300,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
98401,24,2400,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
98501,24,2500,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
98601,24,2600,NPIPD penalties True,sum,3844.0,-160,,12,2,0,0,10,52,2,0
98701,24,2700,NPIPD penalties True,sum,3844.0,-160,,12,2,0,0,10,52,2,0
98801,24,2800,NPIPD penalties True,sum,3844.0,-160,,11,1,0,0,10,52,2,0
98901,24,2900,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
99001,24,3000,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
99101,24,3100,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,10,52,2,0
99201,24,3200,NPIPD penalties True,sum,3844.0,-160,,12,2,0,0,10,52,2,0
99301,24,3300,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,10,52,2,0
99401,24,3400,NPIPD penalties True,sum,3844.0,-160,,12,2,0,0,10,52,2,0
99501,24,3500,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
99601,24,3600,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
99701,24,3700,NPIPD penalties True,sum,3844.0,-160,,10,0,0,0,10,52,2,0
99801,24,3800,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,10,52,2,0
99901,24,3900,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,10,52,2,0
100000,24,3999,NPIPD penalties True,sum,3844.0,-160,,11,1,0,0,10,52,2,0
