,run,episode,game type,agent,reward,penalty,share_cooperators,successful_sanction_c,successful_sanction_d,C-,D-,CC,CD,DC,DD
102201,25,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
102301,25,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
102401,25,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
102501,25,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
102601,25,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
102701,25,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
102801,25,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
102901,25,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103001,25,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103101,25,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103201,25,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103301,25,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103401,25,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103501,25,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103601,25,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103701,25,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103801,25,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
103901,25,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
104000,25,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
104001,26,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
104101,26,100,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
104201,26,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
104301,26,300,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
104401,26,400,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
104501,26,500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
104601,26,600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
104701,26,700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
104801,26,800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
104901,26,900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105001,26,1000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105101,26,1100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105201,26,1200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105301,26,1300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105401,26,1400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105501,26,1500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105601,26,1600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105701,26,1700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105801,26,1800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
105901,26,1900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106001,26,2000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106101,26,2100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106201,26,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106301,26,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106401,26,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106501,26,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106601,26,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106701,26,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106801,26,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
106901,26,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107001,26,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107101,26,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107201,26,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107301,26,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107401,26,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107501,26,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107601,26,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107701,26,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107801,26,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
107901,26,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108000,26,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108001,27,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
108101,27,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
108201,27,200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108301,27,300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108401,27,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108501,27,500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108601,27,600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108701,27,700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108801,27,800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
108901,27,900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109001,27,1000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109101,27,1100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109201,27,1200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109301,27,1300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109401,27,1400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109501,27,1500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109601,27,1600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109701,27,1700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109801,27,1800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
109901,27,1900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110001,27,2000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110101,27,2100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110201,27,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110301,27,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110401,27,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110501,27,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110601,27,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110701,27,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110801,27,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
110901,27,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111001,27,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111101,27,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111201,27,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111301,27,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111401,27,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111501,27,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111601,27,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111701,27,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111801,27,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
111901,27,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
112000,27,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
112001,28,0,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
112101,28,100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
112201,28,200,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
112301,28,300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
112401,28,400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
112501,28,500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
112601,28,600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
112701,28,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
112801,28,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
112901,28,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113001,28,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113101,28,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113201,28,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113301,28,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113401,28,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113501,28,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113601,28,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113701,28,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113801,28,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
113901,28,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114001,28,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114101,28,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114201,28,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114301,28,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114401,28,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114501,28,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114601,28,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114701,28,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114801,28,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
114901,28,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115001,28,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115101,28,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115201,28,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115301,28,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115401,28,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115501,28,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115601,28,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115701,28,3700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115801,28,3800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
115901,28,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116000,28,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116001,29,0,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
116101,29,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116201,29,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116301,29,300,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
116401,29,400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116501,29,500,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
116601,29,600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116701,29,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116801,29,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
116901,29,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117001,29,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117101,29,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117201,29,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117301,29,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117401,29,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117501,29,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117601,29,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117701,29,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117801,29,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
117901,29,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118001,29,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118101,29,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118201,29,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118301,29,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118401,29,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118501,29,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118601,29,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118701,29,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118801,29,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
118901,29,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119001,29,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119101,29,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119201,29,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119301,29,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119401,29,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119501,29,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119601,29,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119701,29,3700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119801,29,3800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
119901,29,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120000,29,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120001,30,0,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
120101,30,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120201,30,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120301,30,300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120401,30,400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120501,30,500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120601,30,600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120701,30,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120801,30,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
120901,30,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121001,30,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121101,30,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121201,30,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121301,30,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121401,30,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121501,30,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121601,30,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121701,30,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121801,30,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
121901,30,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122001,30,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122101,30,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122201,30,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122301,30,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122401,30,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122501,30,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122601,30,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122701,30,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122801,30,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
122901,30,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123001,30,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123101,30,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123201,30,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123301,30,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123401,30,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123501,30,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123601,30,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123701,30,3700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123801,30,3800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
123901,30,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
124000,30,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
124001,31,0,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
124101,31,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
124201,31,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
124301,31,300,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
124401,31,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
124501,31,500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
124601,31,600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
124701,31,700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
124801,31,800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
124901,31,900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125001,31,1000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125101,31,1100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125201,31,1200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125301,31,1300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125401,31,1400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125501,31,1500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125601,31,1600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125701,31,1700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125801,31,1800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
125901,31,1900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126001,31,2000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126101,31,2100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126201,31,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126301,31,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126401,31,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126501,31,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126601,31,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126701,31,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126801,31,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
126901,31,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127001,31,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127101,31,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127201,31,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127301,31,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127401,31,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127501,31,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127601,31,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127701,31,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127801,31,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
127901,31,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128000,31,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128001,32,0,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
128101,32,100,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
128201,32,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
128301,32,300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128401,32,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128501,32,500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128601,32,600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128701,32,700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128801,32,800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
128901,32,900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129001,32,1000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129101,32,1100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129201,32,1200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129301,32,1300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129401,32,1400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129501,32,1500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129601,32,1600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129701,32,1700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129801,32,1800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
129901,32,1900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130001,32,2000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130101,32,2100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130201,32,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130301,32,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130401,32,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130501,32,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130601,32,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130701,32,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130801,32,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
130901,32,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131001,32,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131101,32,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131201,32,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131301,32,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131401,32,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131501,32,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131601,32,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131701,32,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131801,32,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
131901,32,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
132000,32,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
132001,33,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
132101,33,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
132201,33,200,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
132301,33,300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
132401,33,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
132501,33,500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
132601,33,600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
132701,33,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
132801,33,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
132901,33,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133001,33,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133101,33,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133201,33,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133301,33,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133401,33,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133501,33,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133601,33,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133701,33,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133801,33,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
133901,33,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
